COUNTY_FIPS,NHW MELANOMA INCIDENCE,Temperature range,*UV Daily Dose*,Cloud,*Elevation*,Temperature,*Cloud Variability*,*Temperature Variability*,Sun exposure,UV daily dose CDC,*UV Solar Noon*,*Income per capita*,*Median Household*,*Dermatologists*,*Primary care*,Doctors,"*Households >$50,000*","Households >$100,000",Health insurance < 65
21117,52.13,33.23291536,4003,63.68554855,238.7924528,12.58028996,6.129952989,86.92691223,3967,2379,113,48038.6,56485,3.25702928,81.10002907,266.5064208,57.19401783,23.55830692,90.5
19037,37.62,40.03274038,3914,58.76713878,344.4329502,8.159178708,5.705368423,106.9765865,3778,2162,101,52291.6,48864,0,50.83550614,65.59420147,49.22454484,16.53983239,91.48
19081,42.57,40.64404057,3986,57.95231646,368.7635468,8.115655835,6.687932487,109.1220795,3833,2180,101,49395.2,55410.5,0,32.68923435,32.68923435,55.61509021,16.48988518,92.52
35055,41.6,36.6,5296,46.57160689,2594.452381,6.119021083,8.473931168,80.82483765,5149,4140,197,33421.6,35948,1.010897475,96.43961909,218.3538546,43.91395117,19.03421984,80.32
22055,36.55,24.48763326,4541,60.646777,11.76495726,19.69131129,9.075837779,59.36810235,4588,3422,169,49356,52909.5,5.10620915,102.6348039,343.5627723,60.59910943,30.51108448,84.18
16069,43.81,32.35418667,3949,54.16076164,781.1954397,9.747504445,19.86159273,75.332816,3962,2156,98,38514.2,49982,0.833875352,70.54585481,207.1346375,51.0238734,16.36499474,86.44
6055,79.62,25.42670192,4671,31.76490748,282.8904824,14.70357457,19.63418046,48.53428949,4760,3015,143,59973.6,75508,4.9598957,98.20593487,307.0883995,69.08307563,41.00039031,87.14
36011,58.43,33.81707386,3691,68.41165544,193.6860987,9.077365902,10.49128507,90.60241505,3593,1943,91,37627.8,53373,2.538064624,28.93393672,92.38555232,53.61475902,20.26864876,91.9
19061,74.01,39.05395825,3933,59.47888673,295.0235479,9.028803983,6.225052922,103.7270421,3804,2161,101,42915,56877.5,2.770320997,75.8375373,236.4468971,57.37422419,20.65931603,93.86
19157,45.9,39.25686523,4055,57.73081496,277.0324232,9.736216732,6.449380299,103.8218378,3910,2243,105,42693.6,51231,0,88.08869027,151.4695772,52.14042878,18.30292097,93.04
13113,96.99,28.50746888,4578,56.33199451,266.9101124,16.82491931,5.532590033,70.55656985,4481,3082,151,53274.8,81963.5,4.867121499,111.1528872,290.9321876,71.68881781,41.67723671,88.08
13141,19.2,28.18016289,4577,53.99398835,151.6098131,17.49408083,4.940122099,69.01811518,4571,3120,153,25093,27096.5,0,22.94893861,29.8336202,42.81705948,14.25364759,82.84
36039,38.07,34.31525234,3757,68.69729447,436.2970149,8.514959495,5.840138269,89.47778692,3682,1988,94,41710.8,51746,2.081356045,36.21559518,70.34983432,52.02258632,21.66682094,91.32
13277,39.02,26.53455497,4631,55.81848735,100.8151261,18.18294062,7.480514714,63.0784712,4656,3333,164,33455.4,38190.5,2.455240957,98.20963829,266.639168,49.79267063,19.94844783,78.08
36043,30.96,35.55889753,3698,73.19311653,472.5571712,7.0623186,7.832042366,94.22566959,3538,1950,91,36737.4,47653,0,37.08988955,61.92125628,48.30413567,15.11679066,91.56
6089,78.07,33.71641449,4559,37.65303732,929.5588542,11.99990502,18.58683104,72.96316958,4688,2811,132,39740,45939,2.974417776,76.5168973,234.2353999,47.35035934,17.94941934,86.84
22113,34.72,22.07277196,4552,55.31179687,0.915978995,20.45751049,8.562373518,57.33041462,4602,3452,171,38452.6,47320,0.559900383,33.92996318,68.53180682,52.09744404,21.3813864,82.78
22035,53.46,28.93966837,4587,52.80565687,29.92191436,18.31583769,6.298214291,72.04415179,4566,3198,156,35182.6,20947,0,40.40948276,48.49137931,41.6969697,14.06060606,82.88
22037,61.47,25.9270405,4507,56.25348478,67.45408163,19.10745072,6.086222781,61.79566978,4590,3358,166,37081.4,46242,0,31.33592107,83.89940158,54.54655235,21.27762348,85.14
22087,20.65,19.29776912,4525,46.74090668,-1.216187433,21.10633853,8.310905336,54.97378541,4571,3496,173,29228.2,44009,0,18.5838221,35.80785234,50.10720519,17.22762403,82.74
21151,46.64,31.35539654,4055,63.76982709,274.8761682,13.54560228,5.776308892,80.939839,4059,2510,120,32511.4,44532,1.149195448,63.89526692,143.1897529,46.52867471,17.18301827,89.08
13143,52.22,28.93888354,4485,58.50879573,358.0807692,16.02917871,4.853786127,71.97342637,4419,3007,147,31515.6,42786.5,0,48.10641977,53.68397568,44.71134836,17.2993278,82.64
6053,80.98,22.88234122,4983,30.90591293,359.8551217,13.86278788,15.00538609,39.90741653,4758,3107,150,47958,61016,4.638085547,60.34149296,176.2936316,66.90930038,36.80788298,82.36
35017,61.56,33.13307963,5651,33.44823774,1768.197424,14.57752761,10.94097661,73.51068358,5596,3817,187,35615,39390.5,3.455401138,77.40098548,196.9578648,43.80864482,14.7592678,86.58
19165,47.55,39.91093033,4122,53.27884859,397.5738832,9.730433892,6.153450147,105.7060868,4017,2348,110,49755.6,53295,0,58.62155598,90.44468637,52.71911029,19.06948271,93.04
19011,38.41,39.40538881,3997,58.27283134,267.6223776,9.356289776,6.86916184,104.5742053,3854,2201,103,47110.6,62333.5,0,15.55657538,21.77920553,59.60770613,24.24136554,93.66
21159,27.4,30.68505096,3992,64.24374854,303.135514,13.38281423,5.484484709,78.5502265,4000,2497,120,25328.2,27517,0,32.13574137,41.77646378,27.09139974,6.429660918,88.12
21189,56.39,30.61183511,4050,64.07748002,326.3210526,13.56491571,5.069071619,78.63208777,4052,2507,121,27735,21860.5,0,0,0,32.33215548,7.037691402,86.98
35007,46.7,35.52563921,5208,42.27377155,2212.355821,8.522631492,8.395452105,79.9618124,5076,3293,159,37096.2,32711,0,40.83940689,81.67881377,42.33926129,12.36320109,85.2
34009,108.87,27.20127334,4061,52.27245653,-1.715242881,13.32021788,4.991897267,78.54656197,4143,2435,116,51862.4,59984.5,2.796995467,58.3173555,165.0926575,60.00412428,27.84025296,88.1
49027,59.89,39.20479682,4854,39.31369406,1645.875283,11.22817394,9.152482237,94.86021017,4948,3046,145,33231.2,55452.5,0,47.48638724,53.81790553,57.79853777,21.63552667,82.06
49029,129.42,38.09203431,4497,44.16077204,2057.860197,6.185253274,12.26874591,88.07370507,4425,2871,134,44616,80192.5,0,82.85628201,257.9843326,75.27355871,41.09096848,91.04
13061,83.83,26.73432258,4655,53.53927831,96.55555556,18.24966669,6.520889175,64.56816774,4627,3309,163,27181.6,21876.5,0,32.41701245,32.41701245,37.25910064,11.13490364,80.7
36113,58.44,35.70465718,3728,68.52375518,392.8831437,7.299178532,4.993796585,94.33707115,3628,1956,92,45774.4,58510,1.537974119,115.6556537,330.0492459,57.41654349,23.36974258,92.18
13015,44.21,29.4065442,4444,57.57991392,262.2517483,16.31023244,5.094383246,73.51557979,4399,2947,144,33362.2,50643,0.326653914,45.27423249,104.071937,53.7890743,18.64318571,81.34
53031,96.89,18.98418307,3044,69.24155129,542.2813925,7.800701521,13.73239731,42.2453059,3223,1759,80,43948.6,50560.5,4.392814234,90.27233252,160.1180788,51.47680978,18.92040113,87.92
35043,61.59,36.34022597,5471,36.11606358,2044.978121,10.72083424,6.768750636,84.5358789,5448,3639,176,37466.8,59663.5,1.205650159,60.76476801,134.4058797,62.34503941,27.48029456,86.48
21051,35.14,30.29764706,4070,63.91279394,374.4489796,13.49188141,5.099865625,77.59947899,4068,2550,123,27021,23072.5,0,34.95644616,65.18904824,24.09264881,5.536492015,87.18
13139,97.96,29.22734824,4469,54.48053067,352.8463476,15.69914799,4.79641305,72.82094569,4458,2983,145,36404.6,53412,1.397486341,60.05697552,193.272361,58.63004897,26.13054749,77.66
13283,44.54,27.35020576,4592,54.79126372,80.57458564,17.99707363,6.262252742,65.55371742,4621,3235,159,26530.8,38985.5,0,0,0,47.64799154,9.434460888,81.96
13037,54.31,26.67182817,4657,54.28192999,80.18503937,18.32103734,6.939840003,64.18777223,4643,3337,165,22436.6,27565,0,24.77317066,24.77317066,48.50393701,10.94488189,78.04
35006,46.79,34.73970879,5479,39.29935869,2163.783745,10.75133022,8.758743115,81.08702618,5327,3569,173,25786.2,35327,0,54.08012628,76.00450181,46.864622,14.43641336,81.68
34005,76.81,30.80919826,3993,59.49251011,24.53117207,12.98299926,4.100708304,82.86807955,3956,2229,106,53899.2,80730,3.405279486,84.74704251,302.5664851,71.73744537,41.03859157,92.2
13099,58.36,26.35863787,4662,54.98531524,72.02643172,18.49949244,7.383893802,63.31352159,4648,3342,165,35092.4,30586.5,0,53.29171504,62.80809273,43.88335704,15.07823613,82.4
25007,89.35,23.47901235,3917,53.79051955,-9.647887324,10.5193287,5.345873663,69.58010802,3846,2186,103,76611.6,65878.5,0,87.00897933,222.7429871,62.82666667,35.25333333,95.04
16023,27.96,38.35448224,4177,47.80341355,1826.152426,6.427743005,12.31807187,91.48972721,4395,2577,119,35218.8,40549,0,53.82131324,69.19883131,43.27666151,16.07418856,83.88
19185,40.23,38.50464115,4169,57.35903348,318.5320755,10.63984051,6.486985651,100.9881627,4024,2339,110,38652.6,42896,0,71.92444806,100.0687973,44.39697029,12.3130705,89.34
49057,83.41,39.04484067,4496,42.40026179,1713.863843,8.349241279,14.5188126,91.38218892,4642,2846,133,35525,59308.5,3.314443766,42.34201911,146.7469977,62.14598221,22.91693336,86.52
36045,43.32,35.99650026,3707,63.35459144,128.8646423,8.292198488,10.01789731,96.53606022,3560,1930,89,42620.8,49913.5,0.846725712,47.585985,162.0633012,50.94791067,17.33826683,91.54
19097,53.69,38.80579545,3949,59.90349374,246.6906585,9.520792305,6.457502842,102.6907955,3835,2180,102,40105,50417,0,46.06077976,62.43794589,50.83262429,15.75300839,91.6
36019,46.24,37.46160355,3699,68.42187602,281.2518955,6.72536139,6.208891712,99.687271,3577,1824,85,38888.8,51344.5,1.227894823,68.76211011,230.1074899,51.74707459,18.92854808,91.7
13043,22.58,27.11217587,4589,55.74156529,67.29147982,18.10880309,6.104369364,64.86305524,4631,3216,158,26615.2,31655,0,40.19145749,40.19145749,38.34216503,10.67373202,77.28
19113,37.19,39.22173181,3983,58.77116912,259.705803,9.398902181,6.789524934,104.0013747,3862,2207,103,47381.4,61012,2.292034538,63.99360431,194.639573,60.50466708,26.13503423,94.08
6105,55.58,29.0354327,4205,43.38621759,1169.504083,9.384998825,20.60937863,59.74763468,4621,2850,134,33262.4,35768.5,0,30.30532616,53.03432078,38.50300643,12.65809662,85.92
13215,70.47,27.63400504,4629,55.44329973,127.2835821,17.93924228,7.651448363,67.8615869,4555,3186,157,38222.6,42772.5,3.166071445,95.48204937,289.4455842,55.38510755,21.46426178,83.58
6045,52.35,21.6391571,4248,39.93498214,491.1501851,12.29522804,18.89982727,43.72119651,4617,2911,138,42741,44754,2.284325416,92.97204443,194.3960929,48.907515,18.63796552,83.66
25013,21.79,33.99902648,3812,63.46914368,203.2600619,9.839927319,4.769287664,88.16942757,3736,2016,95,45216,51333,2.49228105,71.13682196,272.5843388,59.67883177,27.68916417,95.64
6027,51.79,35.94772946,5456,25.81277663,1263.762941,15.9513848,9.820054588,83.60301266,5452,3666,175,51562,48727.5,0,108.9609484,195.0400976,50.39410555,22.24126114,86.14
19059,69.12,41.15716901,4003,55.43064241,439.2758621,7.747600159,7.283781821,110.7357108,3864,2175,101,52564.6,58577,0,82.14419827,150.206534,57.54590237,23.86923421,93.32
21095,31.59,29.58187995,4068,66.14253832,659.6454545,12.07706208,5.304657224,75.02193658,4059,2576,124,27811.6,25132.5,0,42.119992,119.2209943,24.94371698,6.813691707,87.08
22047,39.42,24.84712293,4511,56.19159404,8.802469136,19.60082461,7.033122821,59.23236269,4599,3414,169,36029.4,46122.5,0,25.31081073,56.64800497,56.04565838,24.91642886,85.04
36059,58.37,29.84172235,3920,54.86011649,13.86252772,11.96612226,4.668363846,81.53414254,3905,2175,103,76603.2,102604.5,9.165264111,145.0274044,608.7258818,77.59641862,54.01536257,92.2
21063,16.85,31.28674033,3969,64.43146015,289.8392857,13.15955798,5.70492257,80.66486188,4017,2449,118,20264.2,28633.5,0,13.04631442,20.87410307,28.56876631,6.466641819,87.42
25003,28.11,34.27197816,3771,69.65373599,437.5352697,8.365115672,6.558339828,88.86057447,3604,1991,94,48614.4,52573,3.369375282,110.1008169,380.0655318,52.91013503,22.98036629,96.14
34023,49.61,32.08967691,3943,58.36113973,26.09006211,12.56514316,3.983325532,84.65457841,3901,2174,103,53591.6,81363,1.880197045,94.85794111,342.0598479,69.76716319,40.00898727,88.14
16003,53,33.82938642,4114,52.96866817,1464.269678,6.935200509,18.30978636,77.28406412,4213,2376,109,33899.8,41146,0,51.68760014,77.53140022,39.87944162,11.51649746,80.62
25005,21.35,28.03265139,3898,56.66381705,22.6017192,10.49219517,4.495954255,77.35219722,3812,2080,98,46393.6,59678,2.464103422,52.93615352,151.23585,59.27717134,29.50038755,95.76
6051,48.76,34.31675889,5045,41.35355941,2369.071429,6.941515063,14.33432391,75.97874748,5227,3654,174,43926.8,58769.5,0,54.04713479,201.965609,64.48400349,26.30399602,82.96
6109,43.15,31.50340074,4997,37.66423417,1711.258716,9.34828432,17.0951304,65.1971898,5038,3162,150,40880.4,52315.5,3.714351511,88.03013082,208.7465549,53.22047894,21.00794798,88.42
35013,65.89,34.1580464,5711,26.57634341,1354.727273,17.79860422,6.783469058,76.36055077,5700,4001,196,32363,38983.5,1.557511582,63.73337395,163.5387162,52.77742857,22.69535389,81.06
13081,45.87,27.12370518,4628,54.39824055,106.9715447,17.94545987,7.135397608,65.30323705,4640,3281,162,27413.4,32404.5,0,79.66885467,155.0078803,43.67551327,16.80520781,82.04
6095,56.85,25.88683603,4818,29.38862471,46.26303592,16.23470459,19.29542427,48.62397517,4820,3023,143,42909.2,69889,1.780482046,80.8648498,207.4338996,68.58328145,36.18505278,89.54
19043,46.26,39.47605977,3916,58.91151713,299.5261876,8.676573147,6.034338705,105.2310674,3789,2143,100,44088.6,49560.5,0,28.23773917,36.14430614,49.45476575,14.41168551,91.18
22083,53.24,28.63767396,4582,55.52167167,24.986,18.68137842,5.977064678,70.82450795,4553,3205,157,33856,35583,4.832271844,70.55116893,99.54479999,47.09418838,16.56312625,82.06
22099,30.28,24.28286517,4524,56.05295539,7.29986053,19.75565599,7.360105298,58.71011236,4584,3424,170,37881.6,45036.5,0,16.11579385,44.59952252,53.18751866,22.27903852,83.56
36053,36.91,34.77114959,3693,72.24446204,381.3333333,8.212868445,8.455891681,92.01780398,3547,1939,91,38334.4,56255,0,58.83805934,150.1480665,55.75040703,21.752094,92.84
36115,46.1,35.6612664,3769,65.2756088,185.2568493,8.68175271,6.474827488,93.95165145,3634,1950,91,35216.8,51835,0,33.28756293,53.77221705,52.11568447,17.40393447,91.48
35021,0,35.48016318,5200,31.51794979,1536.51268,13.06209418,5.002777782,81.55983937,5267,3457,167,45609.2,34244.5,0,0,0,35.11450382,15.64885496,82.62
19021,36.97,40.72256174,4045,54.63638108,407.5123153,8.568327048,6.508123693,109.0461699,3933,2272,106,45415.4,50489.5,0,47.77597941,75.07653907,53.44467641,17.3186893,86.96
19129,43.42,39.57661748,4186,51.62736809,330.0311751,10.86437759,6.639098131,103.9690579,4085,2401,113,50329.4,65964,0,63.18902931,82.01129336,63.4483407,28.22224311,93.62
19049,46.13,39.670317,4110,55.40911485,301.1941581,9.920612044,6.538110329,105.2445204,3965,2305,108,58102.6,79519.5,1.286481396,55.31870004,180.621988,71.70678419,39.81805854,94.54
13261,58.88,27.24880274,4635,55.05646115,119.2625571,17.89115354,7.516649536,65.99376283,4603,3274,161,31098.6,33488.5,0,68.89092056,131.3434373,47.53563775,17.61855958,81.16
22027,31.91,29.75102703,4589,53.77420445,89.28323699,18.47576275,4.951468683,73.26511351,4483,3141,154,33442.8,29474.5,0,35.22966094,42.51855631,43.95967609,16.60882499,82.1
22039,24.75,25.69505448,4565,56.71446311,26.79286927,19.42414782,6.900604029,62.05433361,4578,3367,166,31313.4,30877,0,60.55568749,103.3008787,44.20195824,15.93134364,83.78
35023,35.36,33.35442935,5702,28.24979009,1442.136048,17.38934285,8.464085917,72.98993411,5701,3907,191,36828.2,33136.5,0,0,0,39.15956151,12.72838002,83.44
6071,50.24,35.16710188,5633,22.09329748,809.3496826,19.21347866,8.681329125,77.49516171,5312,3599,174,34416.8,55294.5,2.053608924,57.36203634,180.9103086,58.36332046,27.22711713,84.9
19125,39.23,39.13597216,4117,56.61898301,252.1552028,10.34428014,6.402374508,103.3004132,3946,2287,108,41296.6,56305,3.002660357,95.48459936,148.9319537,57.94299778,19.52604001,94.24
13059,62.54,28.94151376,4534,55.72213295,219.7297297,16.81896021,6.590000003,71.73444954,4500,3026,148,29374.8,33359.5,6.000226918,66.92980389,276.0649857,42.10603613,18.25892201,80.26
16085,50.56,33.92199308,4056,57.3572949,1981.083397,4.199902547,15.11759037,76.32410248,4128,2397,110,42948.6,51199.5,0,171.4539293,203.7276101,52.59293254,16.07771149,83.34
13077,60.44,28.50641913,4573,56.47008818,264.2871537,16.85748897,5.337021412,70.561309,4481,3086,151,39690.6,65015.5,2.210325758,47.74303637,111.4004182,67.40936962,31.86585628,85.5
6013,91.67,23.40433604,4820,30.34922302,135.1393229,15.1202998,19.13570872,42.5904336,4818,3026,144,65751.8,84320.5,4.567022528,98.57557572,275.7700406,74.72582171,48.77271451,90
36119,55.81,32.63847352,3875,59.55249247,102.4088176,11.3601722,4.365100108,85.57690031,3841,2139,101,91504.6,86963,9.922997539,139.2241191,581.8653477,75.81119894,53.79690949,89.92
9009,39.25,31.687986,3831,57.81950232,65.38194444,11.12094997,4.497777782,83.87592924,3838,2124,100,50242.4,63256,6.430038163,91.70938769,480.9048784,66.20125149,36.07946482,91.5
13023,53.79,27.35255102,4604,55.55725193,111.4030612,17.91143703,6.786157759,66.36478316,4616,3235,159,30884.4,39839.5,0,32.97117377,40.82145324,47.76142525,16.01859024,83.86
13033,45.08,28.19300932,4574,54.92309382,83.33646113,17.60960942,6.037245507,68.06283622,4591,3155,155,31329.4,36174,0,36.78080392,54.29547246,52.34570998,20.33366784,82.24
13197,22.67,27.41845329,4628,56.22344799,176.7760736,17.61115999,7.58003059,66.95930322,4558,3213,158,24991.8,37628.5,0,11.51198398,13.81438077,45.3153387,13.08071632,79.2
13159,78.54,28.26535899,4587,54.47962219,180.996988,17.39746487,5.00111111,69.70655811,4532,3096,151,32297,42217.5,0,36.79067577,67.69484342,43.02400205,14.87613913,80.06
16067,48.01,39.24109764,4334,42.30370451,1331.231579,10.13014252,14.91182514,95.09752074,4537,2714,126,35517.6,46437,0,29.4901159,41.28616225,50.65472752,14.05738494,78.56
21067,55.19,31.87081427,4044,64.14752726,289.1648352,13.14008081,6.146633213,82.49178408,4044,2475,119,44530.6,51395.5,7.061915667,122.3637387,644.3035057,56.5095317,25.73404476,88.16
21091,33.02,33.3083004,4194,60.5680079,154.3368984,14.03721999,6.571781006,86.26421607,4130,2545,122,34770.8,49805.5,0,0,6.877736766,50.09267841,15.78622181,91.02
49025,51.36,37.78133547,5029,36.05167159,1761.685478,11.75367309,7.308173646,90.78330722,5299,3331,160,34881.2,50230,0,38.67403315,55.24861878,48.66008463,14.46705622,86.7
19123,36.85,39.03295993,4098,57.3447789,241.7006803,10.32695317,6.597921854,102.9359673,3939,2280,107,38173.4,49647,0,64.43817962,110.9768649,50.66025715,15.56816866,92.92
21059,55.76,33.51550302,4215,60.43055006,128.2771619,14.30593274,6.517953797,86.68702034,4154,2578,123,38346.6,47180,5.406066553,58.18279127,206.3765907,49.72439681,17.70837694,90.7
21197,40.12,31.24318841,4026,64.57666667,289.5057471,13.39469809,5.587579711,80.61717391,4043,2472,119,27889,32191.5,0,11.29250823,20.97180099,37.11063373,8.603651987,87.46
13151,79.94,28.48718381,4580,56.27078346,242.3390411,16.95486226,6.183866893,70.48281619,4490,3063,150,34154,62588,2.794448734,49.55489089,128.7309384,63.56519734,25.07224551,84.84
21083,54.21,33.14384143,4343,58.95576958,142.4094488,14.99192227,5.35963645,85.11594148,4241,2710,130,34598.4,39949.5,0,41.12896334,84.92863858,42.20452964,13.69714772,86.52
9013,39.86,32.43013537,3827,63.43725884,181.9448441,10.10001471,4.977811767,85.12839317,3756,2045,97,50828,80469,1.321316401,52.98478768,121.9575038,71.1919385,39.72687708,94.38
35053,41.51,34.50314408,5594,32.45999381,1825.970788,13.41925476,7.029089258,79.41529749,5492,3678,179,31761.2,34022.5,0,57.61696243,80.66374741,41.91124677,16.06010801,81.42
13003,48.07,26.13007395,4614,56.29026275,64.92,18.71830999,6.416765193,61.11672966,4636,3344,165,25353.2,31998,0,0,0,40.09098664,11.28802957,71.86
21113,59.37,31.72637854,4062,64.20318859,273.3493976,13.39438649,6.014520959,82.03640835,4056,2497,120,38429.6,53004,2.614984121,75.70379029,227.8958661,53.1075419,22.13396182,88.24
21171,36.86,31.11482372,4181,62.00984765,255.8658147,14.43959004,4.999863674,79.81111378,4146,2625,127,32270.6,33355,0,50.5041058,57.98619554,34.9308536,8.845970434,85.28
35028,52.63,36.20497512,5424,43.96434243,2275.772277,8.712375625,9.366104201,82.5240796,5147,3475,168,64156.6,106062,9.30360645,169.6977816,319.2997734,81.94536975,55.22151899,95.92
19007,38.04,38.40687135,4159,57.64128103,289.6316872,10.7578054,6.914978081,100.7076462,4006,2349,111,33909.4,40885.5,0,66.62013832,106.2749826,40.61935974,10.21183623,90.92
13263,48.94,27.76455064,4617,54.96836184,196.2905983,17.44982767,5.489594021,68.15887304,4531,3180,156,29831.2,35652,0,18.82589188,18.82589188,42.92682927,14.14634146,80.72
36049,45.68,35.92260223,3693,71.73089252,399.1241636,7.10794765,7.988010412,95.5959461,3505,1918,89,40345.8,50647,0,56.8622383,93.04729904,51.27118644,18.2646827,90.6
35033,14.21,34.81267448,5297,41.10383244,2186.288013,9.230258938,8.827914403,79.0563861,5051,3635,175,43535.4,25233,0,0,8.657633869,41.09375,12.65625,83.2
13085,91.6,29.2608091,4426,57.28745893,461.9675676,14.97818163,5.171833125,72.95654867,4398,2951,144,37714.2,59613.5,0,66.09787704,93.92856211,60.9686255,27.25971116,81.06
13167,49.5,27.6715971,4588,54.69560287,98.82181818,17.80369774,6.082837712,66.8118784,4605,3194,157,22849,35430.5,0,37.09351688,47.39727157,40.30677461,11.8236046,82.06
22097,30.51,25.676783,4541,57.05828832,14.52753978,19.40725343,7.282646431,61.34684067,4583,3393,168,38287.2,32394,1.194583282,68.80799702,150.5174935,44.64865765,17.87389989,83.94
21081,39.66,32.83645418,4023,63.53918573,250.7578125,12.77285025,6.117497518,85.63796813,3989,2411,115,31312,44352.5,0,50.89140743,55.73820814,44.27742133,15.44760159,89.18
21217,65.98,31.53863198,4128,62.65960464,262.5789474,13.87322577,5.55384763,81.30243738,4102,2540,122,30774.6,34897.5,0,67.77552745,155.4850336,35.6768968,9.328337649,87.68
53061,76.95,25.28226744,3394,67.56144307,631.0264874,8.191905451,13.70551704,58.17082226,3249,1743,79,46832,74371,2.018259279,51.38663626,129.8091718,68.82174774,34.67368402,89.48
35015,23.53,34.45066232,5513,31.06884844,1142.104767,17.32691651,4.959180594,76.74293616,5499,3811,186,49479,58660.5,0,44.40749741,100.8938341,59.53461022,28.12079973,86.66
13303,53.35,27.91616039,4584,54.11016619,116.1631664,17.68919262,5.352359137,67.87376266,4599,3170,155,31590.8,38014.5,0,74.4227405,98.58596793,49.80117921,20.5813794,83.14
6003,9.53,33.06980936,4934,44.56220375,2369.723464,5.598760828,17.85380111,69.86448873,4945,3583,169,66434.4,58177.5,0,0,53.71530886,64.13662239,28.27324478,86.38
25017,31.08,33.15968723,3894,59.94921561,73.49078341,10.00704942,5.090416788,86.55260933,3742,2010,95,71072.8,88998,8.721275893,124.2335115,469.7747167,73.16712354,47.18264974,96.64
36069,56.87,32.92541254,3685,70.67555919,283.8054755,8.713830816,8.838485518,88.79886322,3598,1971,92,46412.8,59563,1.829096536,84.50425997,233.941447,59.78087553,26.3637901,93.02
13091,43.59,27.1234802,4606,55.48746377,92.15919283,18.04956777,6.727185063,65.30090351,4617,3262,160,27236.6,34780.5,0,43.82162693,98.12233855,42.06257242,14.63588555,81.28
36023,35.01,34.26432039,3674,73.65126093,454.3094778,8.177965205,7.979806011,90.24556311,3545,1948,91,35760.6,50982.5,2.048861243,50.40198658,111.8678239,51.60057195,18.56488371,92.8
13039,28.41,22.50249693,4600,53.47433948,5.489051095,20.16089508,6.629648933,54.19521081,4661,3367,167,31843.2,53080,0,34.22879449,68.07299579,58.67141419,20.27046468,85.1
13225,53.15,27.60744879,4612,55.49642461,141.5597015,17.72999685,7.287150839,67.37782123,4587,3173,156,33203.2,42616.5,0,26.67990781,39.27875316,55.91376184,24.33004231,80.36
13311,82.88,29.23561798,4400,58.31357628,550.0272727,14.23281837,5.782130043,72.89562921,4388,2921,142,30122.8,42416,0,24.19481092,35.5806043,43.62564828,14.49787836,81.28
13163,33.73,28.11734104,4577,54.87886209,105.3102725,17.59367223,6.05646565,68.09673148,4586,3153,155,29266.2,28098.5,4.112890622,33.31441404,62.92722651,46.46077115,13.3704201,80.04
34017,26.58,31.87824268,3930,56.58372539,6.983870968,12.31631799,3.781960787,84.50506276,3864,2148,102,52036.6,61211,2.998934179,52.48134813,183.0249529,68.60077672,42.54010244,81.6
53029,81.14,22.58245902,3234,59.86702782,-12.56013746,11.45637294,13.20563169,51.29666393,3275,1778,80,47514.4,60165.5,0.416165188,41.6997518,110.1173086,59.99689028,25.50662543,89.98
53009,64.65,17.62006819,3012,66.70712277,268.8942658,8.689771061,12.38494209,40.41631271,3240,1783,81,40217.2,47627.5,3.653508556,92.34242874,192.9052517,49.23463031,16.56580399,86.26
19177,64.24,38.30241894,4131,58.58806681,216.5188285,11.07547609,7.396683807,100.3918991,3984,2317,109,35699.6,46154,0,86.56135036,113.6117723,46.38386648,13.82127955,89.64
13289,31.99,27.56612654,4601,54.14942126,125.1737805,17.83049128,5.098395065,67.2364892,4592,3181,156,33412.2,30548.5,0,0,2.39182951,35.69355775,15.52524666,81.28
6017,78.84,31.8181726,4954,35.26887683,1293.92948,11.13776667,17.882297,65.81029974,4907,3095,147,57425.2,72234.5,1.456459507,74.1702004,204.5961493,65.16045788,36.30419431,90.48
22077,41.26,25.99631961,4522,55.33393908,13.34644195,19.33903952,6.84633639,61.74260048,4601,3391,167,39995.4,43894.5,0,34.80868611,65.15472015,57.06521739,25.80185317,83.38
13095,46.58,26.78185584,4652,54.46078713,69.3410596,18.31152307,7.143131733,64.23352113,4643,3329,164,32355.4,33312.5,1.084067247,89.11032769,290.3132087,51.4793715,21.2349536,81.42
16017,50.74,33.32849729,3675,64.22950763,976.7766682,7.313704678,18.10768451,81.11030792,3709,1963,89,35247,43889,0.804550538,63.7204026,174.7483768,43.0300851,13.52930601,83.42
13047,32.61,29.66712095,4311,57.42684206,263.1764706,15.67887554,4.996264858,74.810954,4332,2881,140,31454,52706.5,0,45.9768715,101.697186,53.21995613,18.40533438,84.34
22059,43.3,27.34599572,4571,55.01132052,42.24102564,19.07574947,5.988863244,66.79949893,4551,3265,161,30514.2,36011,0,52.30055385,71.07511164,39.39169139,15.21831284,84.34
49035,84.29,39.08778055,4569,44.17387538,1717.327091,8.757354019,11.88261371,91.35151496,4634,2853,134,44185.8,65019.5,5.368498954,73.81076005,335.5799891,66.67286987,30.53374097,85.7
9003,44.68,33.05942029,3819,60.98446604,100.7078947,10.71158597,4.859070535,86.41182477,3780,2060,97,57476.4,68165.5,4.945989056,93.60191318,398.996284,69.14660465,38.94190615,92.44
9015,29.64,31.56340649,3849,63.14282574,150.4573055,10.20428595,4.693169457,83.61951813,3782,2052,97,41580.8,60972.5,0,51.45598206,122.5712264,61.7322774,27.55907533,91.96
